"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Trinidad and Tobago",126,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.42644681715,350.780397364437,109,0,9
"Trinidad and Tobago",126,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,21,0,0,97,482,350,448,422
"Trinidad and Tobago",126,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51.5755650462925,48.7255432921447,30.3564055905845,0
"Trinidad and Tobago",126,"Z_TOTAL","fish_oil",NA,NA,0,0,0,0,0,0,0,0,0,0,3.96457841902679,18,11,83,6,7,2,139,223,8,13,52,30,40,43,26,38.1,64,117,126,252,428,353,350.1,65,124,12,2,4
"Trinidad and Tobago",126,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.42644681715,350.780397364437,109,0,9
"Trinidad and Tobago",126,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,21,0,0,97,533.575565046292,398.725543292145,478.356405590584,422
"Trinidad and Tobago",126,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,27,5,89,17
"Tunisia",61,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,5,3,2
"Tunisia",61,"Coral and the like","corals",365,128,223,229,108,218,163,109,602,166,400,481,401,263,87,828,105,101,141,40,536,1000,280,289,487,485,333,529,0,0,0,0,0,0,0,3243,6217,5496,8320,9499,10000
"Tunisia",61,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14042,15602,11202,11456,863
"Tunisia",61,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
"Tunisia",61,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,174,0,0,102,68,58,59,57,241,379,173,160,78,16,2,4,6,1,67,18,7,16
"Tunisia",61,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,97,142,438,567
"Tunisia",61,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595740668192391,0.602407718307269,0.720374262947566,0.710673740338116,1.04469224493952,0.90732465508033,0.779777608855738,0.763530057156565,1.64710795061943,1.52212767346583,1.22890471552854,0.988558028694701,1.4884791373091,1.04143429979815,1,1,1,3,2
"Tunisia",61,"Z_TOTAL","corals",365,128,223,229,108,218,163,109,602,166,400,481,401,263,87,828,105,101,141,40,536,1000,280,289,487,485,333,529,0,0,0,0,0,0,0,3243,6217,5496,8320,9499,10000
"Tunisia",61,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,174,0,0,102,68,58,59,57,241,379,173,160,78,16,2,4,6,1,67,18,7,16
"Tunisia",61,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595740668192391,0.602407718307269,0.720374262947566,0.710673740338116,1.04469224493952,0.90732465508033,0.779777608855738,0.763530057156565,1.64710795061943,1.52212767346583,1.22890471552854,0.988558028694701,1.4884791373091,1.04143429979815,144,109,148,444,571
"Tunisia",61,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14042,15602,11202,11456,863
"Tunisia",61,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
"Turkey",76,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,247,176,170,65
"Turkey",76,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,2.15802135245303,0.1,0.1,0,0
"Turkey",76,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,673.104628590369,0,0,0,724.995959005599,0.1,0,0.1,0,0
"Turkey",76,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.1391509186379,78.8621654702993,54,97,94,34,38
"Turkey",76,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,1,0
"Turkey",76,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1,0,1,0,0.1,0.1
"Turkey",76,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,5,14,5,17,8,11,9,25,42,127,146,239,306,318,296,206,146
"Turkey",76,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,16,25,25,19,19,3
"Turkey",76,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.77111050229,0,387.732852925707,420.724033169507,0,0,519.663406823121,0,585.609891879052,618.593355075973,651.58571349486,684.558042937126,717.546277743189,750.517429010353,783.493882065457,816.576959966718,849.608787251324,882.68420701447,915.627671166891,948.512226564511,981.443319878417,1014.39915486934,1047.52405798652,1081.06544600009,67,0.1,0,0,20
"Turkey",76,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",227,50,202,2,116,0,0.1,0.1,106,24,325,836,0,300,799,300,0,758,200,3,0,0,3,0,0,0,0,0,2,0,0.1,0,0,0.1,0,0.1,0,0,2,3,0.1
"Turkey",76,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,534.429634606,817.869553188561,0,0,2162.44171817007,2437.05570087337,3329.48519511928,5634.06443003379,6438.23456548783,30,2,0
"Turkey",76,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,2.15802135245303,0.1,0.1,0,0
"Turkey",76,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,673.104628590369,0,0,80.1391509186379,803.858124475898,54.1,97,94.1,34,38
"Turkey",76,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,16,25,25,19,19,3
"Turkey",76,"Z_TOTAL","seaweeds",227,50,202,2,116,0,0.1,0.1,106,24,325,836,321.77111050229,300,1186.73285292571,720.724033169507,0,758,719.663406823121,3,585.609891879052,618.593355075973,654.58571349486,684.558042937126,717.546277743189,750.517429010353,783.493882065457,816.576959966718,851.608787251324,882.68420701447,915.727671166891,948.512226564511,981.443319878417,1014.49915486934,1047.52405798652,1081.16544600009,242,247.1,178,173,85.1
"Turkey",76,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,534.429634606,817.869553188561,0,0,2162.44171817007,2437.05570087337,3329.48519511928,5634.06443003379,6438.23456548783,30,2,0
"Turkey",76,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,5,14,5,17,8,11,9,25,42,127,149,239.1,308,322,300,207.1,146.1
"Turks and Caicos Islands",111,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8193559300944,0.1,0,0,0
"Turks and Caicos Islands",111,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,26,44,46
"Turks and Caicos Islands",111,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,2,1,0
"Turks and Caicos Islands",111,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8193559300944,0.1,0,0,0
"Turks and Caicos Islands",111,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,2,1,0
"Turks and Caicos Islands",111,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,26,44,46
"Ukraine",75,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,36,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ukraine",75,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,58,0,0,0,0,0,0,0,0,0,0
"Ukraine",75,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,361,583,763,487
"Ukraine",75,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36498,32871,34050,35381,37839
"Ukraine",75,"Natural sponges nei","sponges",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,10,3,0,0
"Ukraine",75,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,22,8,19,23
"Ukraine",75,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,9,3
"Ukraine",75,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,1,0
"Ukraine",75,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,58,0,0,0,0,0,384,361,583,763,487
"Ukraine",75,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,22,8,19,23
"Ukraine",75,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,36,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3,4.1,10,3
"Ukraine",75,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36498,32871,34050,35381,37839
"Ukraine",75,"Z_TOTAL","sponges",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,10,3,0,0
"United Arab Emirates",54,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,520,606,582,390,540,458,0,0,1175,1025,962,559,779,601,472,489,329,463,858,619,480,317,353,324
"United Arab Emirates",54,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,0,0,0,48,10,0,0,0,0,0,0,0,0,0,0,0,0
"United Arab Emirates",54,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,94,8,96,13,12,1,1,6,1,7,3,13
"United Arab Emirates",54,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,505,401,577,613,547,985,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Arab Emirates",54,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,182,46,0.1,0,0,0,0,0
"United Arab Emirates",54,"Other seaweeds and aquatic plants and products thereof","seaweeds",79,65,35,38,1527,1785,2225,2192,2208,2403,2751,2539,5321,6375,7262,6185,6088,7128,8001,8129,8498,7957,8280,7018,5966,5396,5860,4958,5485,5308,6614,6605,7272,5148,3825,3775,2392,2094,2149,1739,2169
"United Arab Emirates",54,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,520,606,582,390,540,458.1,3,0,1175,1025,1010,569,779,601,472,489,329,463,858,619,480,317,353,324
"United Arab Emirates",54,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,182,46,0.1,0,0,0,0,0
"United Arab Emirates",54,"Z_TOTAL","seaweeds",79,65,35,38,1527,1785,2225,2192,2208,2403,2751,2539,5321,6375,7262,6185,6088,7128,8001,8129,8498,7957,8280,7018,5966,5396,5860,4958,5485,5308,6614,6605,7272,5148,3825,3775,2392,2094,2149,1739,2169
"United Arab Emirates",54,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,94,8,96,13,12,1,1,6,1,7,3,13
"United Arab Emirates",54,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,505,401,577,613,547,985,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom",180,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693,144,103,215,184,884,727,859,1195,2311,2992,2436,2421,2951,2748,2289,1949,1047,1038,128,194,96,44,24,32,16,41,31,26
"United Kingdom",180,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,1,1
"United Kingdom",180,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,6,0,0,0,0,0,0,0,0,48,0,75,0,0,0,0,0,0,0,141
"United Kingdom",180,"Herring oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3744,1724,54,38,458,0,0,17,501,74,110,0,118
"United Kingdom",180,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,10,14,12,18,16,19,8,8,6,5,2,3,2,2,0.1,0,3,0.1,3,1,0.1,0.1,0.1,0,0
"United Kingdom",180,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.60386090776956,0.1,0,91.461238594482,96.1430013550053,107.729772712173,120.697545788669,0,0.1,19,0.1,168.826290367266,0,0,195.300594122793,204.125362041301,24,15,13,17,14,8,8
"United Kingdom",180,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,79,83,101,154,200,188,213,146,170,206,204,221,175,110,111
"United Kingdom",180,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",12549,12851,12300,15780,28037,37546,41075,29184,27382,24801,24771,22177,25672,26081,31047,22027,20837,8903,2866,1511,1083,1065,2406,2592,3653,3388,3229,2851,1651,2385,2790,3498,3150,1754,1312,876,692,674,1171,1296,1307
"United Kingdom",180,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.429725571978,12.6560862328083,13.8775286173395,0,0,0,0,156,0,0.1,0.1,74,73,89,0,0,0,0,0,0,4,0
"United Kingdom",180,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,6,0,0,0,0,0,25,3744,1724,102,38,533,0,0,17,501,74.1,110.1,1,260
"United Kingdom",180,"Z_TOTAL","seaweeds",12549,12851,12300,15780,28037,37546,41075,29184,27382,24801,24771,22177,26365,26225,31150,22242,21021,9787,3593,2370,2278,3376,5398,5028,6074,6339,5977,5140,3600,3432,3828,3626,3344,1850,1356,900,724,690,1212,1327,1333
"United Kingdom",180,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,10,14,12,29.429725571978,28.6560862328083,32.8775286173395,8,8,6,5,158,3,2.1,2.1,74.1,73,92,0.1,3,1,0.1,0.1,0.1,4,0
"United Kingdom",180,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.60386090776956,0.1,0,91.461238594482,96.1430013550053,107.729772712173,120.697545788669,0,79.1,102,101.1,322.826290367266,200,188,408.300594122793,350.125362041301,194,221,217,238,189,118,119
"United States",163,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.043139527254,0,0,0,0,0,0,743.986580153898,761.406866301833,0,0,0.1,0,0,865.930388536384,883.350975575479,0,918.19214965366,0,0,0,0,0.1,3,0.1,0.1,0
"United States",163,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.990852418698,8,9,12,11,115
"United States",163,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2269.59985630866,5892.88139885385,9548.7072912734,0,0,20516.1849685283,24388.9731934397,28858.4078327054,31440.2701792866,35041.8554885825,38806.1625472475,42375.203506669,46052.7256323369,50012.2987902453,59417.626493711,0.1,0,0
"United States",163,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290.28242780542,1355.37108402268,1420.49018074064,1485.50780912297,1550.43918942004,0,1680.48459301826,1744.98980630573,1810.22559160965,1874.49742772516,1938.16552724375,2002.85338353533,2070.23015072083,0,2198.42883061078,2263.1319071527,2328.36261903982,2395.06969521024,2460.59466527068,65,106
"United States",163,"Menhaden oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0
"United States",163,"Natural sponges raw","sponges",9,41,65,18,60,79,19,19,95,144,269,334,215,158,116,530,33,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755.88302588134,2675.55301994142,2431.72247745215,22,7
"United States",163,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0948562644467,12.1864046133119,0,14.1221778905447,0,0,0,0,0,0,0,0.1,0,0,0,0
"United States",163,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3.32306990190955,6.2782435192421,8.98776894776256,12.1096831193518,15.0849386282562,18.1299736391857,21.0098908749742,23.8344307734014,26.4285360372351,20,42,19.3632342991141,18,37.6190765126094,41.2188991341118,42.227954895563,42.5055429700924,39.9509757909391,32.4511921005733,22.8206994297843,11.3538293408892,0,0.1,0,0
"United States",163,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43602909908404,0,0,0,0,0.1,0,0,1,0,0,0.1,0,0
"United States",163,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35548,37431,31122,36910,5729,6496,4260,3616,4169,4636,4286,3087,3479,2880,3086,3088,3678,4726,0,0,0,0,0
"United States",163,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,0,0,0,0.1,0,3,3,2,0,0,0
"United States",163,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.990852418698,8,9,12,11,115
"United States",163,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1290.28242780542,1355.37108402268,1420.49018074064,3755.10766543163,7443.32058827388,9548.7072912734,1680.48459301826,1744.98980630573,22326.410560138,26263.4706211648,30796.5733599492,33443.1235628219,37112.0856393033,38806.2625472475,44573.6323372798,48315.8575394896,52340.6614092851,61812.6961889213,2460.69466527068,65,106
"United States",163,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3.32306990190955,6.2782435192421,8.98776894776256,12.1096831193518,15.0849386282562,18.1299736391857,21.0098908749742,23.8344307734014,26.4285360372351,31.0948562644467,54.1864046133119,19.3632342991141,32.1221778905447,37.6190765126094,41.2188991341118,42.227954895563,42.5055429700924,39.9509757909391,32.4511921005733,22.8206994297843,11.4538293408892,0,0.1,0,0
