"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"South Africa",102,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,6,0,0,0,12,0,0.1,2,16,11,5,70,483,31,77,275,8,1,4,4,99.6550522648084
"South Africa",102,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868.35522370254,718.225904330917,568.096584959287,141.201219657352,241.821287482118,265.436197048966,304.550392670058,310.936185149822,385.823286530052,500.358115182982,484.463683959759,0,0,0,0,0,0,67,0,19,15,3
"South Africa",102,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599.31897686663,1571.97061380357,1546.57205491717,0,1736.21657850788,0,1944.43555241305,0,0,0,0,0,0,0.1,0,0.1,1,4,0,0,0.1,0,0
"South Africa",102,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11731.0770299723,11141.0550490671,10551.6302587739,9989.67623663996,9691,5770,9771,7463,14643,14441,17345,7675,1226,6023,5183,5101,3403,4722,1501,281,1423
"South Africa",102,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,61,0,0,0,0,0,0,5,0,0,1,0,9,3,289.152010444472,278.799845132598,251.547679820718,259.095514508845,218.743349196971,885,219,372,41,30,49,287,292,722,278,82,46,96,14.1,24
"South Africa",102,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,14,211,312,106,50,4,14,5,31.1,738,10944,2540,3968,5848,5878,37,106,626,79,175,411,1161,1241.65505226481
"South Africa",102,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,844,251,596,686,597,675,957,2796.35522370254,6124.22590433092,5289.09658495929,4876.20121965735,4815.82128748212,4396.43619704897,6367.55039267006,6871.93618514982,8616.82328653005,9999.35811518298,13340.4636839598,14579,18171,13148,8958,12312,13640,13527,12875,12848,14120,13686
"South Africa",102,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea",20,"Abalone shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.864288391804,435.663417482945,230.156692718243,0,67.2758747089224,53.7972004446119,32.8716552459864,0,0,1,126.159183647627,2,90.8150678531747,17,49.5423751983949,120.871269923903,61.6268742865695,0,172.978885926339,72.162152548899,0,8,795,231.893121616903,205.255898711375,0,0,0,0
"South Korea",20,"Agar agar in powder","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"South Korea",20,"Agar agar in strips","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,0,0,0,0,0,0,0,0
"South Korea",20,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.955504621921,0,169.937279543692,167.907610510289,165.808474703083,111,858,110,42,0,14,528,354,227,741,743,1299,35,130,873,78,78,339,691,333
"South Korea",20,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,20,5,0,18,52,65,59,419,292,375,417,510,188,163,2624,54,503,156,214,51,0,9,0,2,0,0
"South Korea",20,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773,706,697,788,764,845,618,606,700,563,620,630,782,545,603,208,0,0,0,0,0,0,0,0,0
"South Korea",20,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,532,458,864,539,851,1776,2010,815,294,1,0,0,0,0,0,1,1,1,18
"South Korea",20,"Kelp","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,481,2212,0,7811,3677,6079,5598,0,612,585,5
"South Korea",20,"Kelp meal","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,0,0,0
"South Korea",20,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,22,98,2082,381,259,148,113,277,238,485,532,627,858
"South Korea",20,"Mother of pearl shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,212,336,136,16,2,50,1,0,1,16,113,8,5,4,1,100,5024,4473,7503,8331,883,4134
"South Korea",20,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,60,312,240,130,285,350,300,210,200,200,210,230,230,250,14,34,18,100,100,0,0.1,0,0.1,0.1,0,0,0.1,1,0,0,0,0,0,0,0,0
"South Korea",20,"Ornamental saltwater fish","ornamentals",824,1262,1661,2535,2070,2470,3313,2082,2505,3123,7725,5725,4152,4355,5121,5771,6052,6179,6111,7055,8422,7876,8235,7268,6951,7411,13606,15211,17010,17647,22214,22669,23924,22949,24903,28343,29785,31487,30537,32138,28829
"South Korea",20,"Other brown algae (laminaria, eisenia/ecklonia)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93
"South Korea",20,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1.3899069878189,0,0,0,14,13,29,40,47,61,76,94,59,121,136,174,109,141,159,117,149,109,121,133
"South Korea",20,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,19,21.4669192246511,8,12,17,25,46,51,121,102,352,572,36,79,65,198,107,159,0,0
"South Korea",20,"Oyster shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14579,17000,27676,27565,28972,6863,34000,29300,20442,28179,28724,42749,40127,20827,43634,42278,32432,22887,37286,43895,37674,43596,49203,35697,29657
"South Korea",20,"Sea snail shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,116,29,0,28,21,12,8,0,0.1,21,6,12,27,0.1,9,0,0,0,0,0,0
"South Korea",20,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,0,0,0,761.851100537882,0,827.314726636236,0,0,0,0,990.973791882076,846,1120,3872,2842,392
"South Korea",20,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.645703803006,578.71637360788,636.391097147774,0,4,0
"South Korea",20,"Trochus shells","shells",0,0,0,0,0,0,4.0389711851833,8.70322370574149,3.60476144959171,8.2690139701499,9.67902823180543,8.6483637992842,10.8719376256654,21.231107099303,29.9631574434895,29.746052575694,44.9865794376856,83.0067741119956,72.2133949027661,59.7928965640858,62.8300299551927,74.002758993556,58.3280223959728,76.0092279521416,75.7921230843458,83.7106138638067,85.1206281254622,117.445905846693,167.669493991888,204.062569536746,150.81821438166,12,106,275,159,0.1,145.28421241157,84.4101907405749,72.4198531387123,180.332891555476,51.2061789200323
"South Korea",20,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,20,5,0,18,52,65,59,419,292,375,417,510,188,163,2624,54,503,156,214,51,0,9,0,2,0,0
"South Korea",20,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773,706,697,788,764,1357,1150,1064,1564,1102,1471,2406,2792,1360,897,209,0,0,0,0,0,1,1,1,18
"South Korea",20,"Z_TOTAL","ornamentals",824,1262,1661,2535,2070,2470,3313,2082,2505,3123,7725,5725,4152,4355,5121,5771,6052,6179,6111,7055,8422,7876,8235,7268,6951,7411,13606,15211,17010,17647,22214,22669,23924,22949,24903,28343,29785,31487,30537,32138,28829
"South Korea",20,"Z_TOTAL","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.955504621921,1.3899069878189,169.937279543692,167.907610510289,165.908474703083,144,892.466919224651,162,94,64,100,650,1260.85110053788,407.1,2272.41472663624,3443,2045,8020,4027,8166.97379188208,6837,1454,5091,4239,1012
"South Korea",20,"Z_TOTAL","shells",0,0,0,0,0,0,4.0389711851833,8.70322370574149,3.60476144959171,8.2690139701499,9.67902823180543,8.6483637992842,537.73622601747,456.894524582248,260.119850161733,29.746052575694,14691.2624541466,17136.8039745566,27787.0850501488,27836.7928965641,29486.8300299552,7103.00275899356,34200.4872060436,29408.0092279521,20679.6071909375,28292.7106138638,28866.6630033239,42988.3171757706,40394.3963682785,21263.0625695367,46053.797100308,42760.1621525489,32828,23319.1,38462,49951.6388254199,43314.2564847308,52304.8012878884,58138.4198531387,37391.3328915555,34700.20617892
"South Korea",20,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,60,312,240,130,285,350,300,210,200,200,210,230,230,250,14,34,18,100,100,0,0.1,0,0.1,0.1,0,0,0.1,1,0,0,0,0,0,0,0,0
"Spain",182,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46542.8639189405,28551.428950252,17188.9758399697,0,0,0,0,0,0,0,0,2,1,7,8
"Spain",182,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.813172275515,133.990511220991,129.166778275441,124.342168328141,119.521261277116,114.706395793697,109.888509526474,105.068177398818,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"Spain",182,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,125,130,136,324,315,638,134,89,145,241,524,660,371,383,235,295,378
"Spain",182,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,6,0,2,0,107,0,0,0,0,0
"Spain",182,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6018.56807049707,0,0,5454.11358050362,5255.94164572272,5023.25486854097,4879.63865239371,0,4503.33565906476,24.6222222222222,5,1,142,24.6222222222222,20.4444444444444,9,26.5022222222222,0,7,0
"Spain",182,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,44,0,0,0,0,0,0,0,0,0,0,0,0,33,1,1,1,35,36,416,1,1,0,0,0,0
"Spain",182,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5026.12324541438,5131.80283352648,4847.11453599902,5369.18653546003,5110.52276364187,3810.87796345149,3942.58207727293,0,6157.82973311373,6263.50932122587,0.1,0,0,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,5,0.1,1,2,0,1
"Spain",182,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,26,61,0,0,0,0,0,1,4,124,294,181,40,34,290,519,1120,1411,1014,715,8,25,37,47,14
"Spain",182,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,558,709,732,943,1550,2597,3006,1191,1573,2157,2759,2134,2258,2539,1784,4047,3798,3017,3672,3891,3915,3153,2161,2366,2236,2183,2315,2632
"Spain",182,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1479,963,507,1718,861,283,834,752,2805,3171,3045,3774,3566,5029,7680,9397,13133,14347,26457
"Spain",182,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.125084884647,0,0,0,89.5246099167143,84.2711995191567,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0.1,12,11,4,5,3,19,10,32
"Spain",182,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.42994375326,18.6403261657742,19.2527130994654,19.8794573374844,20.183162228129,20.5442963360846,5,0.1,0,0.1,0,0,0,3,0,0,29,0,0,0.1,31,26,0,18,36,18,165,540,1
"Spain",182,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1151.03757726989,367.470659187937,419.022883635742,746.720412832889,867.522257987672,731.80189419919,876.492725552671,1022.88991306321,0,0,63,0,0,0,72,0,0,0,0,0,0
"Spain",182,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.813172275515,133.990511220991,129.166778275441,124.342168328141,119.521261277116,114.706395793697,109.888509526474,105.068177398818,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"Spain",182,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,6018.56807049707,0,66,5579.11358050362,5385.94164572272,5159.25486854097,5206.63865239371,318,5148.33565906476,163.622222222222,100,146,385,548.622222222222,787.444444444444,380,409.502222222222,235,302,378
"Spain",182,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,558,709,732,943,1550,2597,3006,1191,1573,3636,3722,2641,3976,3400,2067,4881,4550,5822,6843,6936,7689,6719,7190,10046,11633,15316,16662,29089
"Spain",182,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.42994375326,129.765411050421,19.2527130994654,19.8794573374844,20.183162228129,110.068906252799,89.2711995191567,0.1,0,0.1,0,0,0,3,46542.8639189405,28551.528950252,17218.0758399697,0,0.1,0.2,31.1,38,11,22,41,23,185,557,41
"Spain",182,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,44,0,0,0,0,1151.03757726989,367.470659187937,419.022883635742,746.720412832889,867.522257987672,731.80189419919,876.492725552671,1022.88991306321,33,1,64,1,35,36,488,1,1,0,0,0,0
"Spain",182,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5026.12324541438,5131.80283352648,4847.11453599902,5370.18653546003,5110.52276364187,3810.87796345149,3968.58207727293,61,6157.82973311373,6263.50932122587,0.1,0,0,1.1,4,124,294.1,181.1,40,34,290,519,1120,1411,1014,720,8.1,26,39,47,15
"Sri Lanka",40,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.494695279549,28.9902782731824,28.4648711210325,27.8071389297993,24.774341934522,23.9130327600851,21.7284731948234,0,18.7843929467272,0,15.741917156749,0,0,20.15228612445,0,32.2421284017722,83.7868451769421,19.8868404856265,53,61,145,59
"Sri Lanka",40,"Coral and the like","corals",4420,7421,4704,7243,10058,13143,10879,6552,4990,6270,12295,13331,12617,14308,15722,19441,19340,19929,25362,23025,22380,35719,30605,32388,41369,40277,67921,58055,102224,99969,89506,99154,65424,70855,88382,145336,82893,88563,75747,83962,79775
"Sri Lanka",40,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.35661776707,45.1525192979643,49.3160019202433,53.9924521849744,58.7649124362615,4,11,0,0,0,0,0,0,0
"Sri Lanka",40,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.713936405984,110.100116252655,101.486296099327,9,127,307,782,928,471,196,402,97,41,0,4,2
"Sri Lanka",40,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.98058113235,0,1762.88061532943,0,1576.78064952648,1483.73066662502,0,4097.16666666667,3402,1316.5,621.333333333332,0,0,1350,1283,1664,2580,1791
"Sri Lanka",40,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5402960915035,14.6008886433592,26.7876291798675,35.6292863027811,44.4099388649593,46.7241079893083,51.2242738733021,55.4295843804121,60.5194610181697,14.5891900285224,20.0755963110532,0,0,47.6376452122749,87.6322980168061,55.153532669061,55.4748861427561,53.6407451371779,73.2598746564745,74.5064639679731,70.3541496544913,8,0,0,0,0,0
"Sri Lanka",40,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.75,0,521.75,521.75,717,521.75,1,4,521.75,62,1365
"Sri Lanka",40,"Shells nei","shells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9599427312532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
"Sri Lanka",40,"Z_TOTAL","corals",4420,7421,4704,7243,10058,13143,10879,6552,4990,6270,12295,13331,12617,14308,15722,19441,19340,19929,25362,23025,22380,35719,30605,32388,41369,40277,67921,58055,102224,99969,89506,99154,65424,70855,88382,145336,82893,88563,75747,83962,79775
"Sri Lanka",40,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.35661776707,45.1525192979643,49.3160019202433,53.9924521849744,58.7649124362615,4,11,0,0,0,0,0,0,0
"Sri Lanka",40,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.98058113235,0,1762.88061532943,0,1576.78064952648,1483.73066662502,0,4097.16666666667,3402,1316.5,621.333333333332,0,0,1350,1283,1664,2580,1791
"Sri Lanka",40,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5402960915035,14.6008886433592,26.7876291798675,35.6292863027811,44.4099388649593,79.2188032688573,80.2145521464845,83.8944555014446,88.326599947969,39.3635319630444,43.9886290711383,21.7284731948234,0,66.4220381590021,87.6322980168061,70.8954498258099,577.224886142756,53.6407451371779,615.162160780925,596.256463967973,819.596278056263,613.536845176942,20.8868404856265,57,582.75,207,1424
"Sri Lanka",40,"Z_TOTAL","shells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9599427312532,0,0,0,0,0,118.713936405984,110.100116252655,101.486296099327,9,127,307,782,928,471,196,425,97,41,0,4,2
"Sudan",49,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3827.01442577207,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0
"Sudan",49,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.19240748618131,0,8.18920747082734,17.0557940169354,14.2790544012723,10.029077597793,10.5314788195267,0,0,1,1,1,0.1,18.6580940561184,16.6417349244894,0.1,254.1,328,106,23,6,13,12,3.1,11,20
"Sudan",49,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4326568867655,23.5740288004126,13.8006835791748,32.0337195076299,38.2340737145842,36.4475782074442,28.7495561402629,26.6276548708483,44.2946935754699,38.1059974385116,45.585086114128,41.450750271084,0.932172384643084,0.918751090904161,0.945617982535658,0.1,0,0,4,2,0,0,1
"Sudan",49,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,68.4160281732763,67.9981906600576,67.5803531468388,67.1625156336201,68.0204067323713,64.3423738774518,65.4837602233074,65.4911655807453,68.758766279884,68.0574335195608,67.6395960063421,0,4.29321899338082,22.5860677890536,32.0905639244895,0,28.5616840505601,12.1263650759418,0,63.1703202696126,38.3718915054141,0,8.47795365077396,12.7377877147781,0,0,0,0,0,0,0,0,0,0,0
"Sudan",49,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
"Sudan",49,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.1,1,18,10,1,77,303,2,0,0,60,160,58,888,565,549,425,824,260,32,115,736,1,5,10,25,12
"Sudan",49,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,350,576,122,106,154,223,196,731,134,447,65,588,313,54,1148,1576,2291,2632,4719,2825,4709
"Sudan",49,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.19240748618131,0,8.18920747082734,17.0557940169354,14.2790544012723,10.029077597793,10.5314788195267,0,0,1,1,1,0.1,18.6580940561184,16.6417349244894,0.1,254.1,328,106,23,6,13,12,3.1,11,20
"Sudan",49,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.1,2,18,10,1.1,77,303,2,0,0,60,160,58,888,565,549,425,824,260.1,32,115,736,1,5,10,25,12
"Sudan",49,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,350,576,122,106,3981.01442577207,223,196,731,134,447,66,589,318,55,1148,1576,2291,2632,4719,2825,4709
"Sudan",49,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4326568867655,23.5740288004126,13.8006835791748,32.0337195076299,38.2340737145842,36.4475782074442,28.7495561402629,26.6276548708483,44.2946935754699,38.1059974385116,45.585086114128,41.450750271084,0.932172384643084,0.918751090904161,0.945617982535658,0.1,0,0,4,2,0,0,1
"Sudan",49,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,68.4160281732763,67.9981906600576,67.5803531468388,67.1625156336201,68.0204067323713,64.3423738774518,65.4837602233074,65.4911655807453,68.758766279884,68.0574335195608,67.6395960063421,0,4.29321899338082,22.5860677890536,32.0905639244895,0,28.5616840505601,12.1263650759418,0,63.1703202696126,38.3718915054141,0,8.47795365077396,12.7377877147781,0,0,0,0,0,0,0,0,0,0,0
"Suriname",168,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,88,69,72,79,41,12,8,5,3,1,2,5,2,1,0.1,14,2,3,16,0,0,0,0,3,13,0
"Suriname",168,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.957279023196,0,0,0,0,0,0,0,0,0,0,0,0,387,574,712,901,837
"Suriname",168,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,3,0.1,2,1,0,6,1,11,0.1,11,15,5,0.1
"Suriname",168,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,8,141,28,39,504,17,122,72,12,423,75,51,100,274,146,126,117,468,472,346,462,73,139,129,163,28,57,83
"Suriname",168,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,88,69,72,79,41,12,8,5,3,1,2,5,2,1,0.1,14,2,3,16,0,0,0,0,3,13,0
"Suriname",168,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,19.957279023196,0,0,1,0.1,3,0.1,2,1,0,6,1,11,387.1,585,727,906,837.1
"Suriname",168,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,8,141,28,39,504,17,122,72,12,423,75,51,100,274,146,126,117,468,472,346,462,73,139,129,163,28,57,83
"Sweden",222,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423,258,389,543,605,0,0,0,152,55,82,5,0,0,5,0,113,60,0.1,7,7,30,119,137,0,85,0
"Sweden",222,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.486180281274,314.676172698579,0,0,42,47,73,280,366,279,49,26,193,154,28,61,198
"Sweden",222,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727,591,316,1508,574,145,157,470,313,1118,1503,1409,1001,689,182,270,181
"Sweden",222,"Miscellaneous corals and shells","shells",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.544645280344,0,0,0,0,0,0,0,0,0,595.354165622848,0,0,0,0,0,0
